LAMMPS data file for 20 A silica coating on SiNW, created by AMAL M S, on 28-NOV-2020

3983 atoms
2 atom types


0.00 50.00  xlo xhi
0.00 50.00  ylo yhi
0.00 50.00  zlo zhi

Masses 

1 28.0855
2 15.9994

Atoms

463	2	-0.65	36.94825	28.11305	7.1499
464	1	1.3	35.6351	29.1269	7.4071
465	2	-0.65	39.7206	29.59345	5.3076
466	2	-0.65	41.43385	29.5564	7.09125
467	1	1.3	44.52245	27.5577	5.4677
468	2	-0.65	43.9325	28.57335	6.5
469	2	-0.65	6.56435	30.1284	5.99065
470	2	-0.65	11.34745	30.8294	5.74415
471	1	1.3	10.65235	31.6481	6.98045
472	2	-0.65	18.47285	31.08015	5.8204
473	1	1.3	17.8568	32.054	6.96335
474	1	1.3	24.99035	32.2432	6.40785
475	1	1.3	33.9077	30.49805	5.20255
476	2	-0.65	32.6308	30.68675	6.26875
477	1	1.3	40.8304	30.5729	5.95745
478	2	-0.65	40.44185	32.02475	6.552
479	2	-0.65	9.37585	32.50835	6.4231
480	2	-0.65	8.16835	34.85965	6.9453
481	1	1.3	8.78495	33.8962	5.7419
482	2	-0.65	10.12015	34.5885	5.1359
483	2	-0.65	15.01625	32.99165	5.1885
484	1	1.3	16.12135	34.1071	5.44735
485	2	-0.65	17.28405	33.44975	6.32905
486	1	1.3	23.3007	34.51815	5.06295
487	2	-0.65	24.3943	33.3665	5.33405
488	2	-0.65	26.29975	32.9393	7.17745
489	2	-0.65	29.08945	33.11215	5.06935
490	2	-0.65	30.98545	32.6445	6.9213
491	1	1.3	30.37685	33.73715	5.8377
492	1	1.3	37.57325	34.8031	5.27105
493	1	1.3	39.4207	33.1185	7.2583
494	2	-0.65	38.85195	34.08555	6.0396
495	2	-0.65	13.1381	36.63745	6.8531
496	1	1.3	14.3942	35.69085	7.43095
497	2	-0.65	15.53705	35.3358	6.3562
498	1	1.3	19.75195	36.8854	5.24785
499	2	-0.65	20.3056	36.2026	6.65025
500	2	-0.65	22.76775	35.23075	6.44565
501	2	-0.65	29.97295	35.1561	6.58075
502	2	-0.65	28.16495	36.95325	5.74105
503	1	1.3	28.6677	36.04035	7.0552
504	2	-0.65	32.8183	36.67185	5.29315
505	2	-0.65	34.7291	36.9597	7.0397
506	2	-0.65	36.86195	35.76025	6.35685
507	2	-0.65	11.9606	38.91795	6.7099
508	1	1.3	12.5854	37.7032	5.81545
509	2	-0.65	16.66865	38.49215	7.3912
510	2	-0.65	18.69205	38.0468	5.6278
511	1	1.3	17.9292	39.07095	6.61495
512	2	-0.65	23.8505	39.61175	6.59765
513	1	1.3	25.06375	38.69175	7.24965
514	2	-0.65	25.70325	37.82345	6.0165
515	1	1.3	32.217	39.9765	6.81515
516	2	-0.65	30.963	39.01815	7.45215
517	1	1.3	34.0638	37.6538	5.76885
518	2	-0.65	33.42795	39.06105	6.18335
519	2	-0.65	38.05085	39.4376	6.64565
520	1	1.3	39.26405	38.6276	7.327
521	2	-0.65	39.88375	37.673	6.18555
522	1	1.3	16.20655	41.3292	5.22695
523	2	-0.65	17.4088	40.34405	5.76
524	2	-0.65	15.65985	42.2968	6.4271
525	2	-0.65	22.63095	42.04285	6.7229
526	1	1.3	23.2058	40.8621	5.732
527	2	-0.65	29.1505	41.82715	5.7751
528	2	-0.65	31.63795	41.0277	5.72025
529	2	-0.65	36.23335	41.34035	6.1815
530	1	1.3	37.41005	40.43055	5.51875
531	1	1.3	21.38555	43.04535	7.07925
532	2	-0.65	20.7322	43.78895	5.81725
533	1	1.3	26.729	44.5411	5.0087
534	2	-0.65	27.77015	44.1127	6.1793
535	1	1.3	28.4501	42.85535	6.8625
536	1	1.3	21.4802	6.8718	7.6572
537	2	-0.65	20.73685	5.9553	8.77555
538	2	-0.65	25.57195	6.1136	8.97715
539	1	1.3	26.86285	5.4453	8.2685
540	2	-0.65	14.8907	8.5365	8.0015
541	1	1.3	16.13155	9.16975	8.94435
542	2	-0.65	17.4015	9.69265	8.0702
543	2	-0.65	16.6956	7.93055	9.89115
544	2	-0.65	21.9873	8.2685	8.2738
545	2	-0.65	24.1944	9.9908	7.5691
546	2	-0.65	24.36705	8.3859	9.63555
547	1	1.3	23.26745	9.1938	8.6788
548	2	-0.65	29.0739	8.49275	8.34765
549	1	1.3	30.19265	9.46685	9.04005
550	2	-0.65	31.51955	8.6302	9.5465
551	2	-0.65	36.50605	9.04885	9.74615
552	2	-0.65	11.2084	12.0364	8.49695
553	1	1.3	12.4128	12.49875	9.56335
554	2	-0.65	15.4389	10.2963	9.9959
555	2	-0.65	20.84675	12.2282	8.7369
556	1	1.3	21.372	11.29655	9.97905
557	2	-0.65	22.6382	10.4494	9.54625
558	2	-0.65	25.69125	12.0889	8.5997
559	1	1.3	26.88495	12.4595	9.66245
560	2	-0.65	30.85185	10.31795	7.80325
561	2	-0.65	32.65865	12.1326	8.31025
562	2	-0.65	34.52285	10.98655	9.7341
